HOLE:	984B
LEG:	162
TOP:	78.790802
BOTTOM:	500.024414

DEPTH	TENS	CS	ETIM
367.1316	2638.4333	567.5270	880.3289
367.2840	2643.5596	566.2142	879.3666
367.4364	2653.6450	565.9034	878.4168
367.5888	2673.0210	564.3450	877.4330
367.7412	2675.6531	565.4495	876.4697
367.8936	2661.4492	564.9879	875.4838
368.0460	2480.8677	566.2447	874.5047
368.1984	2498.9985	567.1790	873.5384
368.3508	2646.3948	567.1091	872.5565
368.5032	2637.7371	568.3225	871.5912
368.6556	2509.6414	568.3393	870.6237
368.8080	2509.9741	568.5262	869.6578
368.9604	2404.0283	568.6111	868.6902
369.1128	2408.5286	568.8359	867.7416
369.2652	2536.3428	567.4518	866.7904
369.4176	2539.8716	566.1400	865.8245
369.5700	2765.4192	565.8413	864.8740
369.7224	2746.0469	564.2076	863.8908
369.8748	2532.2551	565.0688	862.9250
370.0272	2549.1335	564.6030	861.9407
370.1796	2669.4746	565.6228	860.9753
370.3320	2670.9026	565.1711	860.0068
370.4844	2783.8579	564.9336	859.0405
370.6368	2752.7002	564.4890	858.0721
370.7892	2585.8430	564.1620	857.0881
370.9416	2602.5466	565.0204	856.1224
371.0940	2603.1863	564.4680	855.1530
371.2464	2613.0896	564.1873	854.1673
371.3988	2638.5210	565.1563	853.1841
371.5512	2636.3696	566.0804	852.2194
371.7036	2655.1865	565.5716	851.2560
371.8560	2643.8804	564.8790	850.2813
372.0084	2576.3362	564.9827	849.3120
372.1608	2603.9517	564.7248	848.3295
372.3132	2685.0208	565.4887	847.3597
372.4656	2673.0337	565.2769	846.3916
372.6180	2668.8081	564.8614	845.4208
372.7704	2664.9619	564.6099	844.4326
372.9228	2663.3352	565.7896	843.4534
373.0752	2656.9963	566.2900	842.4801
373.2276	2660.6001	566.3960	841.5137
373.3800	2684.5356	565.9144	840.5374
373.5324	2658.2915	566.2164	839.5568
373.6848	2585.4722	566.8836	838.6024
373.8372	2617.7805	565.4425	837.6297
373.9896	2667.8206	565.3348	836.6620
374.1420	2637.1208	564.7592	835.6888
374.2944	2562.2861	564.6288	834.7207
374.4468	2606.6223	563.9189	833.7503
374.5992	2696.6235	563.3291	832.7781
374.7516	2651.2427	562.7916	831.8038
374.9040	2553.1907	562.3739	830.8131
375.0564	2609.5090	563.1960	829.8539
375.2088	2655.8213	561.4805	828.8831
375.3612	2674.4268	560.5317	827.9024
375.5136	2725.2476	560.3177	826.9279
375.6660	2703.9121	559.4536	825.9343
375.8184	2756.0815	560.0167	824.9478
375.9708	2702.8931	559.9821	823.9461
376.1232	2684.9856	561.2122	822.9510
376.2756	2640.1099	561.9895	821.9589
376.4280	2559.6531	562.7141	820.9756
376.5804	2587.7041	562.7855	820.0035
376.7328	2571.6914	561.9722	819.0302
376.8852	2572.6250	561.1903	818.0516
377.0376	2531.0400	560.5612	817.0536
377.1900	2568.2307	561.4959	816.0711
377.3424	2595.2920	561.2681	815.0643
377.4948	2610.0625	562.9018	814.0742
377.6472	2638.1729	563.3856	813.0943
377.7996	2607.5283	563.1185	812.1039
377.9520	2559.0181	563.7484	811.1371
378.1044	2636.4055	562.3683	810.1487
378.2568	2696.4390	562.6152	809.1673
378.4092	2679.3862	562.3510	808.1793
378.5616	2684.6238	562.6750	807.1927
378.7140	2673.0176	562.7108	806.2213
378.8664	2679.4587	561.5961	805.2353
379.0188	2692.2244	561.4962	804.2394
379.1712	2665.6770	562.2122	803.2567
379.3236	2664.6677	561.8352	802.2706
379.4760	2643.7000	561.7247	801.2748
379.6284	2658.2744	562.3590	800.2921
379.7808	2576.6218	562.1834	799.3160
379.9332	2506.8511	561.2333	798.3342
380.0856	2548.1714	560.6820	797.3636
380.2380	2521.1331	559.0072	796.3587
380.3904	2591.3706	559.9955	795.3585
380.5428	2606.2739	560.6465	794.3524
380.6952	2620.1917	561.7858	793.3526
380.8476	2635.7976	562.4554	792.3729
381.0000	2651.6563	561.9033	791.3749
381.1524	2675.2930	562.5333	790.3865
381.3048	2632.4417	562.5121	789.4250
381.4572	2624.8669	560.2451	788.4381
381.6096	2634.0422	559.8736	787.4489
381.7620	2652.6550	559.4992	786.4753
381.9144	2592.9163	557.8494	785.4750
382.0668	2576.3721	558.0903	784.4817
382.2192	2552.5293	557.9503	783.4916
382.3716	2528.2563	557.3709	782.4763
382.5240	2571.9668	558.7086	781.4793
382.6764	2570.3389	558.6850	780.4682
382.8288	2591.3586	559.9345	779.4660
382.9812	2598.0706	560.4882	778.4678
383.1336	2611.4028	560.8813	777.4829
383.2860	2613.1777	560.1957	776.5045
383.4384	2586.0361	559.0296	775.5244
383.5908	2563.2271	557.6843	774.5297
383.7432	2706.0796	557.3633	773.5292
383.8956	2739.3154	557.4759	772.5342
384.0480	2658.5168	557.2621	771.5347
384.2004	2647.6716	557.2645	770.5396
384.3528	2691.8152	556.8917	769.5241
384.5052	2708.1653	558.0737	768.5270
384.6576	2677.5239	558.0567	767.5118
384.8100	2685.0430	559.3554	766.5109
384.9624	2532.3879	559.7016	765.5130
385.1148	2504.4758	559.8815	764.5302
385.2672	2642.8950	558.9593	763.5506
385.4196	2646.3267	557.5331	762.5549
385.5720	2648.5588	557.2101	761.5685
385.7244	2574.2581	556.0769	760.5741
385.8768	2568.4128	555.5939	759.5651
386.0292	2581.0029	556.0612	758.5606
386.1816	2579.9456	556.2422	757.5440
386.3340	2575.7300	557.3909	756.5462
386.4864	2574.6975	557.3575	755.5309
386.6388	2640.0000	558.5638	754.5317
386.7912	2639.7578	558.6742	753.5321
386.9436	2630.2686	560.0905	752.5500
387.0960	2629.4790	560.2792	751.5824
387.2484	2609.6992	559.3085	750.5984
387.4008	2610.3076	559.5671	749.5988
387.5532	2605.0815	561.0536	748.6227
387.7056	2605.1350	560.8768	747.6482
387.8580	2601.1807	560.5425	746.6639
388.0104	2600.1206	560.9634	745.6823
388.1628	2586.0398	561.1945	744.7149
388.3152	2584.9229	560.3091	743.7302
388.4676	2525.1768	560.6999	742.7653
388.6200	2538.6152	559.4965	741.7913
388.7724	2599.0989	558.8877	740.8115
388.9248	2600.0222	558.6721	739.8269
389.0772	2654.5281	558.8022	738.8446
389.2296	2633.9846	558.7169	737.8771
389.3820	2534.4568	557.3749	736.8876
389.5344	2561.9111	557.6841	735.8906
389.6868	2669.1624	558.5966	734.9033
389.8392	2650.6536	558.9249	733.9222
389.9916	2644.3342	558.6823	732.9517
390.1440	2617.4153	557.5348	731.9650
390.2964	2488.3525	557.5775	730.9759
390.4488	2535.8687	557.7950	729.9752
390.6012	2622.9255	558.9477	729.0012
390.7536	2605.5698	558.1016	728.0219
390.9060	2600.8149	557.5665	727.0352
391.0584	2590.6892	557.5313	726.0489
391.2108	2583.7229	557.4774	725.0641
391.3632	2575.1038	557.2120	724.0734
391.5156	2508.3931	557.4158	723.0895
391.6680	2549.4907	557.1014	722.0974
391.8204	2611.1187	557.3821	721.1033
391.9728	2598.7876	557.8052	720.1279
392.1252	2605.5669	556.7900	719.1329
392.2776	2601.1306	557.2079	718.1534
392.4300	2615.7937	556.4802	717.1802
392.5824	2598.4666	555.0175	716.1859
392.7348	2563.9500	554.9796	715.2034
392.8872	2584.6267	554.0325	714.1996
393.0396	2613.2209	554.7073	713.1843
393.1920	2593.8479	556.2787	712.2057
393.3444	2558.6553	555.2067	711.2271
393.4968	2578.2830	553.9172	710.2322
393.6492	2599.4824	553.8694	709.2267
393.8016	2593.2913	554.5557	708.2242
393.9540	2609.1201	555.0209	707.2196
394.1064	2595.2524	555.5985	706.2204
394.2588	2604.2383	555.9289	705.2092
394.4112	2544.0637	557.1772	704.2064
394.5636	2399.2239	557.8933	703.2243
394.7160	2539.9180	557.1113	702.2460
394.8684	2642.5999	555.9213	701.2469
395.0208	2619.0308	556.2403	700.2654
395.1732	2622.8320	555.2271	699.2852
395.3256	2587.1006	553.8267	698.2866
395.4780	2610.3240	553.8555	697.3040
395.6304	2638.9546	552.5052	696.2878
395.7828	2627.8101	553.6061	695.2778
395.9352	2645.5352	554.2586	694.2823
396.0876	2573.0042	553.9442	693.2665
396.2400	2459.2827	555.0499	692.2602
396.3924	2588.8672	555.5983	691.2584
396.5448	2658.6414	555.7653	690.2532
396.6972	2658.1880	556.3193	689.2603
396.8496	2725.7224	555.9261	688.2727
397.0020	2602.7024	555.1337	687.2761
397.1544	2531.0552	554.8631	686.2825
397.3068	2559.8057	554.4085	685.2892
397.4592	2525.0461	553.7822	684.2823
397.6116	2627.9111	554.1227	683.2779
397.7640	2691.6001	554.3243	682.2877
397.9164	2605.9172	553.4273	681.2822
398.0688	2565.9988	553.5992	680.2805
398.2212	2606.6804	553.4062	679.2698
398.3736	2623.1958	553.9712	678.2586
398.5260	2648.4719	554.5575	677.2424
398.6784	2686.6768	555.5503	676.2424
398.8308	2584.3367	555.4409	675.2349
398.9832	2539.0015	555.9253	674.2271
399.1356	2579.7700	556.5239	673.2503
399.2880	2570.6406	554.7637	672.2544
399.4404	2622.0176	554.2015	671.2590
399.5928	2646.3059	553.5580	670.2484
399.7452	2611.9487	553.9651	669.2436
399.8976	2615.9390	553.9805	668.2535
400.0500	2571.7192	552.8460	667.2385
400.2024	2546.1125	553.5214	666.2399
400.3548	2609.7437	552.9125	665.2283
400.5072	2618.6487	553.3046	664.2134
400.6596	2626.9067	553.8920	663.1957
400.8120	2635.6833	554.8430	662.1967
400.9644	2613.4993	554.4534	661.1839
401.1168	2609.8547	555.2499	660.1980
401.2692	2602.9712	553.7984	659.2044
401.4216	2596.7896	552.8293	658.2022
401.5740	2638.7957	552.3830	657.2070
401.7264	2651.0432	551.3242	656.1973
401.8788	2603.3557	551.2661	655.1925
402.0312	2600.2500	550.7980	654.1780
402.1836	2586.8196	551.0024	653.1617
402.3360	2584.8289	551.3881	652.1470
402.4884	2586.7656	551.7188	651.1301
402.6408	2585.6060	552.2529	650.1314
402.7932	2573.0881	551.4045	649.1171
402.9456	2568.2676	551.6775	648.1025
403.0980	2603.7930	552.1431	647.0871
403.2504	2605.0945	552.6271	646.0697
403.4028	2647.8577	553.2990	645.0698
403.5552	2652.7275	552.6887	644.0552
403.7076	2552.3013	553.1756	643.0388
403.8600	2549.1580	553.8629	642.0405
404.0124	2604.8682	553.2145	641.0409
404.1648	2605.0686	552.5858	640.0458
404.3172	2650.7351	551.7894	639.0598
404.4696	2648.4937	551.1317	638.0624
404.6220	2548.0840	551.2881	637.0622
404.7744	2553.0742	551.6534	636.0790
404.9268	2627.3901	550.7388	635.0784
405.0792	2624.9373	551.0886	634.0788
405.2316	2599.9468	551.3536	633.0776
405.3840	2600.9785	551.8144	632.0899
405.5364	2604.4119	551.2322	631.0856
405.6888	2607.7822	551.9341	630.0789
405.8412	2654.5046	552.8220	629.1097
405.9936	2646.7930	550.8810	628.1086
406.1460	2626.1401	551.2287	627.1247
406.2984	2623.3730	550.2561	626.1248
406.4508	2569.7654	550.3917	625.1404
406.6032	2584.3433	549.3112	624.1395
406.7556	2628.5247	549.4115	623.1485
406.9080	2627.2642	548.7092	622.1331
407.0604	2674.7373	549.8102	621.1361
407.2128	2652.9094	549.5507	620.1295
407.3652	2585.3911	550.0293	619.1133
407.5176	2594.6125	551.2614	618.1114
407.6700	2563.8406	551.6155	617.1105
407.8224	2585.9778	551.9115	616.1279
407.9748	2652.2144	550.8413	615.1409
408.1272	2639.3916	549.9592	614.1567
408.2796	2657.8411	548.7031	613.1690
408.4320	2623.0100	547.5013	612.1594
408.5844	2494.9104	547.8470	611.1397
408.7368	2555.6729	549.0099	610.1189
408.8892	2671.0159	550.4011	609.1030
409.0416	2639.0291	551.5159	608.1011
409.1940	2608.8044	551.7657	607.0975
409.3464	2599.6921	552.1082	606.0915
409.4988	2568.4944	552.6930	605.0920
409.6512	2592.8240	552.7175	604.0995
409.8036	2614.7415	552.3455	603.0929
409.9560	2613.2781	552.9515	602.0862
410.1084	2610.6917	553.7068	601.0882
410.2608	2615.8599	553.7917	600.0941
410.4132	2632.7107	553.5954	599.0927
410.5656	2632.6619	553.8938	598.1001
410.7180	2659.4983	553.6462	597.0948
410.8704	2633.1445	554.2913	596.1099
411.0228	2600.6455	553.3893	595.1166
411.1752	2607.5261	553.0210	594.1287
411.3276	2597.0989	552.1529	593.1377
411.4800	2617.4121	551.3900	592.1498
411.6324	2638.3406	550.2430	591.1525
411.7848	2614.0122	549.6967	590.1436
411.9372	2581.3174	549.8719	589.1355
412.0896	2617.7883	550.0784	588.1290
412.2420	2663.8740	550.1605	587.1183
412.3944	2629.0806	550.5792	586.1210
412.5468	2593.2246	550.0264	585.1233
412.6992	2617.6851	549.3695	584.1105
412.8516	2633.1926	549.7797	583.1031
413.0040	2636.8953	549.8151	582.0923
413.1564	2645.1165	550.1039	581.0837
413.3088	2638.8970	550.3168	580.0753
413.4612	2627.3184	550.4520	579.0635
413.6136	2634.9805	550.8542	578.0559
413.7660	2633.2761	550.9459	577.0338
413.9184	2666.5806	552.0405	576.0114
414.0708	2724.7788	553.3433	575.0046
414.2232	2641.3628	553.7053	573.9899
414.3756	2576.4807	554.7288	573.0012
414.5280	2613.4531	553.7834	572.0153
414.6804	2601.1125	552.4360	571.0090
414.8328	2683.1401	552.5910	569.9933
414.9852	2747.9788	553.4374	568.9927
415.1376	2642.9822	553.2361	567.9902
415.2900	2597.3345	553.1025	566.9744
415.4424	2665.5212	553.9664	565.9756
415.5948	2718.0220	553.5795	564.9647
415.7472	2619.0378	554.1860	563.9631
415.8996	2572.9321	554.0477	562.9681
416.0520	2613.4224	553.4243	561.9738
416.2044	2642.3530	552.6372	560.9649
416.3568	2557.8328	553.0157	559.9637
416.5092	2511.9043	552.6157	558.9554
416.6616	2555.7537	552.8043	557.9411
416.8140	2572.7681	553.3368	556.9237
416.9664	2558.0408	554.2758	555.9249
417.1188	2598.0750	553.8820	554.9128
417.2712	2602.5659	554.4644	553.9227
417.4236	2674.4504	553.3260	552.9360
417.5760	2732.0469	551.8196	551.9184
417.7284	2577.7058	552.5436	550.9199
417.8808	2533.8706	551.8322	549.9083
418.0332	2579.2712	552.0648	548.8918
418.1856	2568.6038	552.6475	547.8789
418.3380	2661.4612	553.1614	546.8631
418.4904	2690.0967	553.8383	545.8465
418.6428	2606.3821	554.6697	544.8454
418.7952	2591.9058	554.3698	543.8467
418.9476	2606.0271	553.8684	542.8477
419.1000	2601.4443	553.3276	541.8494
419.2524	2663.6306	552.6318	540.8490
419.4048	2677.9197	551.9951	539.8516
419.5572	2602.7351	551.0432	538.8363
419.7096	2590.7317	551.3627	537.8348
419.8620	2641.7346	550.6100	536.8364
420.0144	2646.6709	549.5394	535.8397
420.1668	2649.5876	548.2752	534.8409
420.3192	2652.5696	546.8640	533.8267
420.4716	2611.5701	546.5004	532.7936
420.6240	2609.3457	547.5111	531.7769
420.7764	2624.9656	547.4173	530.7622
420.9288	2625.8489	547.1478	529.7454
421.0812	2596.2983	546.9927	528.7296
421.2336	2594.4861	546.7530	527.6961
421.3860	2625.0132	547.8373	526.6788
421.5384	2625.0227	547.8146	525.6636
421.6908	2630.0359	547.6547	524.6542
421.8432	2630.5654	547.5524	523.6548
421.9956	2676.1294	547.3527	522.6551
422.1480	2673.4836	547.1443	521.6537
422.3004	2582.0481	547.0240	520.6524
422.4528	2591.4822	546.8870	519.6351
422.6052	2763.0222	547.9446	518.6362
422.7576	2748.6228	547.7300	517.6353
422.9100	2626.0400	547.6575	516.6360
423.0624	2634.7878	547.4171	515.6341
423.2148	2671.0264	547.3467	514.6326
423.3672	2673.5950	547.2147	513.6299
423.5196	2709.6475	547.1755	512.6131
423.6720	2700.8691	548.1876	511.6133
423.8244	2692.7583	548.0126	510.6124
423.9768	2683.8311	547.9174	509.6112
424.1292	2620.4973	547.8074	508.6089
424.2816	2630.8469	547.7914	507.6076
424.4340	2648.2788	547.6516	506.6057
424.5864	2645.2441	547.5591	505.6051
424.7388	2606.9717	547.3220	504.5993
424.8912	2612.4272	547.4429	503.5832
425.0436	2601.6487	548.3947	502.5816
425.1960	2619.7886	548.3159	501.5642
425.3484	2725.1951	549.4321	500.5606
425.5008	2679.6934	549.6199	499.5531
425.6532	2569.5859	550.0543	498.5343
425.8056	2593.0315	551.5098	497.5351
425.9580	2566.8118	551.5195	496.5278
426.1104	2604.2144	552.2510	495.5313
426.2628	2662.4761	552.1497	494.5381
426.4152	2666.6165	551.7836	493.5364
426.5676	2757.4768	552.0566	492.5480
426.7200	2706.3459	551.3289	491.5421
426.8724	2665.4463	551.8636	490.5608
427.0248	2664.0889	550.4890	489.5669
427.1772	2633.9131	549.9312	488.5619
427.3296	2642.0146	550.1537	487.5569
427.4820	2581.1704	550.3031	486.5498
427.6344	2633.6265	550.6500	485.5458
427.7868	2722.7756	550.8843	484.5376
427.9392	2706.4087	551.4254	483.5368
428.0916	2745.0425	551.4001	482.5517
428.2440	2690.2090	550.1234	481.5552
428.3964	2580.9272	549.5775	480.5460
428.5488	2662.5002	549.9349	479.5425
428.7012	2741.5681	549.9173	478.5426
428.8536	2733.6958	549.5656	477.5497
429.0060	2784.6726	548.5447	476.5558
429.1584	2714.1167	547.4075	475.5370
429.3108	2655.7405	548.1208	474.5202
429.4632	2673.6125	548.7366	473.5114
429.6156	2678.0051	548.9839	472.5146
429.7680	2673.8481	548.1127	471.5130
429.9204	2665.3184	547.4639	470.5057
430.0728	2628.0964	547.2411	469.4860
430.2252	2549.7554	547.8260	468.4576
430.3776	2636.6782	549.1769	467.4603
430.5300	2699.1213	548.3856	466.4438
430.6824	2670.6177	548.8963	465.4333
430.8348	2658.2883	548.9567	464.4344
430.9872	2662.1169	548.1495	463.4100
431.1396	2663.4939	549.1964	462.3903
431.2920	2684.0417	549.9325	461.3840
431.4444	2702.9517	549.8462	460.3628
431.5968	2681.2507	550.8448	459.3387
431.7492	2657.4722	552.1646	458.3413
431.9016	2691.6855	551.5149	457.3217
432.0540	2717.4622	552.5082	456.3158
432.2064	2716.8992	552.5056	455.3154
432.3588	2739.4634	552.1085	454.2970
432.5112	2673.6292	553.0742	453.2964
432.6636	2635.3767	552.8212	452.3049
432.8160	2687.3401	551.7502	451.2926
432.9684	2722.8503	552.2193	450.2943
433.1208	2658.3196	551.6064	449.2857
433.2732	2602.8142	551.7377	448.2856
433.4256	2643.9839	551.2134	447.2803
433.5780	2638.4736	550.9496	446.2626
433.7304	2750.1592	551.6448	445.2497
433.8828	2839.2075	552.0587	444.2458
434.0352	2634.5435	551.7783	443.2534
434.1876	2536.2725	550.5620	442.2437
434.3400	2688.1204	550.5254	441.2292
434.4924	2710.9485	550.7889	440.2127
434.6448	2759.3157	551.3021	439.1994
434.7972	2795.3562	551.5593	438.1813
434.9496	2738.7544	552.2526	437.1827
435.1020	2753.1931	551.5062	436.1718
435.2544	2654.3997	551.6436	435.1690
435.4068	2612.4419	551.2189	434.1742
435.5592	2689.4331	550.0156	433.1608
435.7116	2700.2976	550.1020	432.1461
435.8640	2710.7808	550.3356	431.1450
436.0164	2720.6050	549.4689	430.1314
436.1688	2629.2209	549.4700	429.1181
436.3212	2596.4648	549.4418	428.0871
436.4736	2741.4565	550.7324	427.0670
436.6260	2766.3704	551.3799	426.0538
436.7784	2704.1238	551.5701	425.0348
436.9308	2700.5007	552.2538	424.0369
437.0832	2730.4412	551.3627	423.0226
437.2356	2743.2935	551.7501	422.0225
437.3880	2635.7368	550.9340	421.0093
437.5404	2612.4331	551.0705	419.9915
437.6928	2720.6167	551.5755	418.9808
437.8452	2726.0881	551.5981	417.9756
437.9976	2788.5222	551.1755	416.9752
438.1500	2803.5547	550.3185	415.9775
438.3024	2640.0828	549.1262	414.9606
438.4548	2634.9712	549.2571	413.9620
438.6072	2583.9590	547.9697	412.9302
438.7596	2578.1536	549.1246	411.9128
438.9120	2699.6707	549.2871	410.9133
439.0644	2700.1316	548.0850	409.8988
439.2168	2740.3945	548.0432	408.8918
439.3692	2739.2224	547.9554	407.8912
439.5216	2653.6611	547.9052	406.8911
439.6740	2657.5793	547.7927	405.8910
439.8264	2710.9165	547.6700	404.8913
439.9788	2711.5481	547.4935	403.8905
440.1312	2768.6865	547.3822	402.8904
440.2836	2762.0444	547.1770	401.8891
440.4360	2752.5967	547.0383	400.8888
440.5884	2745.9883	546.7881	399.8862
440.7408	2649.2373	546.6835	398.8687
440.8932	2663.3064	547.6914	397.8700
441.0456	2701.7498	547.4122	396.8692
441.1980	2703.6226	547.2311	395.8676
441.3504	2754.7815	547.0678	394.8672
441.5028	2738.1716	546.7804	393.8628
441.6552	2698.9053	546.7639	392.8452
441.8076	2689.5637	547.7359	391.8461
441.9600	2555.1938	547.4108	390.8422
442.1124	2601.3923	547.4138	389.8427
442.2648	2699.5679	547.0826	388.8387
442.4172	2698.4976	547.0566	387.8400
442.5696	2758.2290	546.5273	386.8533
442.7220	2741.6069	545.0753	385.8474
442.8744	2757.2351	544.8308	384.8248
443.0268	2736.6135	545.8381	383.8122
443.1792	2664.8301	546.1714	382.8018
443.3316	2694.6431	546.3925	381.7670
443.4840	2756.0979	548.3747	380.7686
443.6364	2734.0586	547.9139	379.7624
443.7888	2699.8909	548.0438	378.7592
443.9412	2704.0205	547.9114	377.7574
444.0936	2724.2805	547.5994	376.7708
444.2460	2708.4954	546.0540	375.7556
444.3984	2621.0669	546.6057	374.7413
444.5508	2659.0010	547.0206	373.7350
444.7032	2692.1326	546.9103	372.7386
444.8556	2725.2908	546.0165	371.7419
445.0080	2861.2454	544.9952	370.7166
445.1604	2753.3093	546.0536	369.7193
445.3128	2579.8582	545.0456	368.7075
445.4652	2665.7009	544.9968	367.7136
445.6176	2738.8525	543.5331	366.7150
445.7700	2738.7117	542.2404	365.6854
445.9224	2759.9163	543.1498	364.6738
446.0748	2729.5283	542.7623	363.6577
446.2272	2721.9299	542.6396	362.6329
446.3796	2715.9551	543.1465	361.6113
446.5320	2717.0630	543.4111	360.5838
446.6844	2698.9443	544.2401	359.5676
446.8368	2676.9617	544.2838	358.5492
446.9892	2673.1086	544.5677	357.5388
447.1416	2625.6924	544.1608	356.5196
447.2940	2655.7112	544.3010	355.5017
447.4464	2648.1174	544.3488	354.4803
447.5988	2708.3262	544.6777	353.4359
447.7512	2801.7527	546.7629	352.4240
447.9036	2715.6560	546.6634	351.4124
448.0560	2636.9470	546.5048	350.4030
448.2084	2692.3975	546.2332	349.3939
448.3608	2732.7922	545.8301	348.3824
448.5132	2760.3845	545.5875	347.3759
448.6656	2843.7605	545.0035	346.3566
448.8180	2667.0381	545.1566	345.3262
448.9704	2497.2197	546.1453	344.3012
449.1228	2664.6714	546.7695	343.2683
449.2752	2737.2944	548.1516	342.2527
449.4276	2725.6650	548.3000	341.2376
449.5800	2754.5679	548.5316	340.2392
449.7324	2679.5349	547.4795	339.2343
449.8848	2650.6838	546.7479	338.2293
450.0372	2662.2517	545.9061	337.2293
450.1896	2632.4192	544.6099	336.2031
450.3420	2669.4756	545.0916	335.1856
450.4944	2657.3506	544.9358	334.1757
450.6468	2738.2493	544.3456	333.1488
450.7992	2806.1584	544.7870	332.1276
450.9516	2717.0957	544.8478	331.1198
451.1040	2691.2078	543.9201	330.0917
451.2564	2702.9050	544.4056	329.0716
451.4088	2688.6272	544.2893	328.0616
451.5612	2731.6904	543.4561	327.0350
451.7136	2747.5083	543.7344	326.0038
451.8660	2750.2302	544.3616	324.9832
452.0184	2785.1799	544.2391	323.9429
452.1708	2670.8772	545.5659	322.9084
452.3232	2631.4006	546.6054	321.8816
452.4756	2656.6055	547.2928	320.8581
452.6280	2637.6914	547.7385	319.8440
452.7804	2707.3813	547.5399	318.8296
452.9328	2722.1267	547.3055	317.8277
453.0852	2705.5347	546.1064	316.8157
453.2376	2716.9690	545.4886	315.7975
453.3900	2699.7373	545.2676	314.7864
453.5424	2702.5991	544.4918	313.7529
453.6948	2623.9006	545.2925	312.7490
453.8472	2584.1331	543.8607	311.7403
453.9996	2761.3499	542.6895	310.7069
454.1520	2795.2004	543.2183	309.6849
454.3044	2720.3066	542.9436	308.6616
454.4568	2718.8953	542.8680	307.6292
454.6092	2700.6292	543.3310	306.5973
454.7616	2716.9907	543.7912	305.5639
454.9140	2724.6831	544.4288	304.5312
455.0664	2719.0408	545.1021	303.4973
455.2188	2725.3740	545.9654	302.4797
455.3712	2634.1111	545.6743	301.4631
455.5236	2621.1018	545.3214	300.4476
455.6760	2684.8245	544.8074	299.4294
455.8284	2683.7029	544.4153	298.4316
455.9808	2796.3057	542.3771	297.3829
456.1332	2804.1101	543.9539	296.3678
456.2856	2642.3501	543.3328	295.3351
456.4380	2639.2083	543.8843	294.3175
456.5904	2719.9832	543.2984	293.3013
456.7428	2720.1875	542.5775	292.2813
456.8952	2725.2837	542.9766	291.2813
457.0476	2725.1313	542.1609	290.2810
457.2000	2782.6172	541.2548	289.2797
457.3524	2776.9727	540.3059	288.2450
457.5048	2704.5024	541.7302	287.2299
457.6572	2704.2891	541.8735	286.2123
457.8096	2636.8137	542.2327	285.1946
457.9620	2644.5684	542.6299	284.1776
458.1144	2660.7612	543.0258	283.1752
458.2668	2664.9055	542.3745	282.1571
458.4192	2699.4927	542.8293	281.1581
458.5716	2690.6624	541.8792	280.1560
458.7240	2612.3462	541.0242	279.1382
458.8764	2636.2507	541.2427	278.1209
459.0288	2773.8125	541.4061	277.0994
459.1812	2752.2498	541.9152	276.0651
459.3336	2711.1877	543.4077	275.0476
459.4860	2707.5232	543.8574	274.0296
459.6384	2687.5107	544.4119	273.0294
459.7908	2696.5554	543.6886	272.0261
459.9432	2726.7031	543.0889	271.0248
460.0956	2711.6985	542.2608	270.0230
460.2480	2674.0115	541.3102	269.0176
460.4004	2674.2114	540.5070	267.9965
460.5528	2653.6868	540.7283	266.9769
460.7052	2657.2334	540.8939	265.9574
460.8576	2637.1733	541.0661	264.9364
461.0100	2652.2793	541.3770	263.9221
461.1624	2661.4377	541.1431	262.9163
461.3148	2661.3975	540.3248	261.8953
461.4672	2649.6028	540.4699	260.8714
461.6196	2681.1223	540.8485	259.8565
461.7720	2794.8621	540.6163	258.8460
461.9244	2734.0652	539.9342	257.8037
462.0768	2641.5459	541.4952	256.7907
462.2292	2677.7886	541.0566	255.7571
462.3816	2710.9373	542.1522	254.7289
462.5340	2705.8279	542.9608	253.7284
462.6864	2687.1343	541.7845	252.7189
462.8388	2713.1619	541.1097	251.7165
462.9912	2778.4963	539.7756	250.7031
463.1436	2727.8445	539.0931	249.6785
463.2960	2654.7305	539.1451	248.6566
463.4484	2710.0791	538.9855	247.6331
463.6008	2785.8862	538.8991	246.6111
463.7532	2735.7893	538.6758	245.5877
463.9056	2659.4558	538.5717	244.5634
464.0580	2712.0996	538.5117	243.5403
464.2104	2782.3357	538.3231	242.5146
464.3628	2747.6509	538.2192	241.4913
464.5152	2742.0645	537.8469	240.4598
464.6676	2720.2412	538.0562	239.4141
464.8200	2684.7273	539.4261	238.3811
464.9724	2700.4114	539.8617	237.3586
465.1248	2661.1902	539.6359	236.3480
465.2772	2732.4829	538.5271	235.3111
465.4296	2813.4553	539.1939	234.2832
465.5820	2760.8567	539.1937	233.2732
465.7344	2776.4888	537.9570	232.2355
465.8868	2726.4836	538.5499	231.2013
466.0392	2700.3000	538.8984	230.1698
466.1916	2675.3643	539.1299	229.1457
466.3440	2601.2109	538.8147	228.1147
466.4964	2693.4622	538.9694	227.0968
466.6488	2755.0667	538.1085	226.0793
466.8012	2756.4602	537.1371	225.0456
466.9536	2737.6074	537.1731	224.0295
467.1060	2731.1108	535.8912	223.0144
467.2584	2750.7578	534.3192	221.9683
467.4108	2781.6438	534.8943	220.9383
467.5632	2671.4458	534.2454	219.8976
467.7156	2549.0837	534.4849	218.8640
467.8680	2733.7080	534.0468	217.8242
468.0204	2801.7649	534.1357	216.7888
