HOLE:	984B
LEG:	162
TOP:	98.145599
BOTTOM:	502.462799

DEPTH	TENS	CS	ETIM
386.3340	2820.0315	440.1589	1035.4490
386.4864	2948.5017	440.0477	1034.1990
386.6388	2954.9602	439.9436	1032.9490
386.7912	2792.0137	439.8262	1031.7008
386.9436	2847.5630	439.7043	1030.4294
387.0960	2850.0142	440.5979	1029.1793
387.2484	2908.2207	440.6595	1027.9197
387.4008	2788.1243	441.1717	1026.6794
387.5532	2785.0181	440.6700	1025.4314
387.7056	2858.6252	440.6431	1024.1814
387.8580	2859.9880	440.6134	1022.9333
388.0104	2810.5720	440.6168	1021.6833
388.1628	2849.6875	440.5961	1020.4352
388.3152	2849.9988	440.5595	1019.1852
388.4676	2844.9817	440.5049	1017.9360
388.6200	2770.0002	440.4679	1016.6872
388.7724	2770.7729	440.4131	1015.4372
388.9248	2865.0000	440.3885	1014.1872
389.0772	2864.5552	440.4005	1012.9157
389.2296	2834.8101	441.4144	1011.6657
389.3820	2825.0007	441.4954	1010.4157
389.5344	2827.6487	441.5854	1009.1794
389.6868	2924.7073	441.1134	1007.9411
389.8392	2749.9993	440.5945	1006.6911
389.9916	2746.9812	440.5952	1005.4431
390.1440	2670.0020	440.5823	1004.1931
390.2964	2677.7915	440.5304	1002.9431
390.4488	2848.1401	440.4618	1001.6970
390.6012	2909.9980	440.3965	1000.4645
390.7536	2901.8416	439.4714	999.2243
390.9060	2765.0007	438.6783	997.9958
391.0584	2767.5100	437.5087	996.7438
391.2108	2808.3240	437.0563	995.4938
391.3632	2854.9995	436.5461	994.2458
391.5156	2853.1504	435.9186	992.9958
391.6680	2829.6160	435.2304	991.7477
391.8204	2825.0002	434.3636	990.4977
391.9728	2825.8459	433.5202	989.2224
392.1252	2835.0010	433.6611	987.9470
392.2776	2838.6978	433.9771	986.6833
392.4300	2880.2622	433.8127	985.4118
392.5824	2929.9966	433.9235	984.1384
392.7348	2915.4712	433.9720	982.8786
392.8872	2797.5154	433.6053	981.6071
393.0396	2859.9993	433.6702	980.3454
393.1920	2857.1501	433.3770	979.0544
393.3444	2832.6206	434.3417	977.7829
393.4968	2815.0007	434.5341	976.5075
393.6492	2818.1304	434.7690	975.2380
393.8016	2839.9980	434.9979	973.9684
393.9540	2831.9980	435.2845	972.6950
394.1064	2794.3972	435.6340	971.4255
394.2588	2884.9993	435.8776	970.1716
394.4112	2882.1169	435.4332	968.8903
394.5636	2848.7271	436.1405	967.6325
394.7160	2755.0076	435.9329	966.3825
394.8684	2786.0413	435.2638	965.1266
395.0208	2954.9941	434.8622	963.8571
395.1732	2930.5957	434.9896	962.5837
395.3256	2810.8196	435.4192	961.3200
395.4780	2840.0046	435.2864	960.0700
395.6304	2859.1440	434.4898	958.8220
395.7828	2936.7349	433.5957	957.5700
395.9352	2874.9983	432.7962	956.2966
396.0876	2867.6169	432.6897	955.0349
396.2400	2835.0024	432.2262	953.7516
396.3924	2844.5710	432.6900	952.4626
396.5448	2879.1191	433.5106	951.1891
396.6972	2854.9985	433.6050	949.9177
396.8496	2848.9004	433.6982	948.6462
397.0020	2825.0000	433.7511	947.3708
397.1544	2825.0024	434.0068	946.0876
397.3068	2834.6326	434.8074	944.8181
397.4592	2865.6523	434.9185	943.5583
397.6116	2849.9998	434.5265	942.2868
397.7640	2848.8740	434.7229	941.0153
397.9164	2845.0015	434.9616	939.7399
398.0688	2850.8115	435.4141	938.4587
398.2212	2846.3564	436.2107	937.2067
398.3736	2770.0039	435.8019	935.9567
398.5260	2785.8281	435.0685	934.7048
398.6784	2849.8235	434.4448	933.4411
398.8308	2894.9968	434.2250	932.1813
398.9832	2882.2410	433.7735	930.9079
399.1356	2844.9983	433.8992	929.6423
399.2880	2838.4629	433.8112	928.3845
399.4404	2814.6838	433.2531	927.1227
399.5928	2800.0098	432.7955	925.8649
399.7452	2839.6404	431.9390	924.5954
399.8976	2902.0977	431.6877	923.3356
400.0500	2790.0032	431.0703	922.0739
400.2024	2802.8203	430.2137	920.8063
400.3548	2835.0002	429.5535	919.5427
400.5072	2836.4651	428.6951	918.2575
400.6596	2853.2578	428.6367	916.9880
400.8120	2884.9893	428.0242	915.7087
400.9644	2841.1089	427.6238	914.4157
401.1168	2775.2695	427.8943	913.1286
401.2692	2855.0068	427.8897	911.8513
401.4216	2883.2581	427.5150	910.5641
401.5740	2916.3601	427.4343	909.2868
401.7264	2854.9922	426.9583	907.9997
401.8788	2822.4836	426.8044	906.7165
402.0312	2755.0146	426.3290	905.4157
402.1836	2814.7695	426.8583	904.1110
402.3360	2894.6055	427.5511	902.8239
402.4884	2814.9995	427.4794	901.5505
402.6408	2813.2971	426.6972	900.2731
402.7932	2846.3918	426.1479	898.9704
402.9456	2914.9888	426.5535	897.6638
403.0980	2868.8450	427.3511	896.3727
403.2504	2745.6077	427.5134	895.0856
403.4028	2675.0183	427.3569	893.8024
403.5552	2749.7859	427.1017	892.5095
403.7076	2896.6318	427.3315	891.2145
403.8600	2924.9968	427.5781	889.9294
404.0124	2911.8384	427.4568	888.6599
404.1648	2889.9893	426.6710	887.3825
404.3172	2845.8672	425.9626	886.1013
404.4696	2813.7649	425.4698	884.8122
404.6220	2875.0049	425.1398	883.5173
404.7744	2894.7476	425.0861	882.2243
404.9268	2885.1104	425.0005	880.9313
405.0792	2825.0068	424.9052	879.6384
405.2316	2853.4407	424.7987	878.3434
405.3840	2866.3650	424.6911	877.0427
405.5364	2824.9963	424.9889	875.7438
405.6888	2810.4014	425.0827	874.4626
405.8412	2790.0139	424.4066	873.1677
405.9936	2847.3794	424.2222	871.8747
406.1460	2865.1055	424.0217	870.5798
406.2984	2785.0049	423.7737	869.2849
406.4508	2804.6445	423.5197	867.9821
406.6032	2884.8921	423.6935	866.6755
406.7556	2954.9902	424.0070	865.3806
406.9080	2914.8584	423.8223	864.0837
407.0604	2846.9946	423.6829	862.7927
407.2128	2825.0061	423.4184	861.4899
407.3652	2850.1875	423.4542	860.1833
407.5176	2850.0540	423.7416	858.8884
407.6700	2815.0022	423.5183	857.5934
407.8224	2824.3879	423.2344	856.3005
407.9748	2877.5117	422.8850	854.9958
408.1272	2924.9878	422.9809	853.6891
408.2796	2874.6116	423.1594	852.3962
408.4320	2820.0024	422.8394	851.1013
408.5844	2829.7561	422.4808	849.7946
408.7368	2854.7561	422.5701	848.4899
408.8892	2869.9934	422.6856	847.1852
409.0416	2842.6165	422.7939	845.8786
409.1940	2807.4670	422.8986	844.5856
409.3464	2800.0200	422.5249	843.2790
409.4988	2881.5034	422.6451	841.9763
409.6512	2895.8601	422.7654	840.6696
409.8036	2835.0051	422.9035	839.3649
409.9560	2855.8223	422.9945	838.0700
410.1084	2896.0046	422.6413	836.7614
410.2608	2914.9954	422.7963	835.4587
410.4132	2896.3950	422.8947	834.1638
410.5656	2850.5562	422.5200	832.8708
410.7180	2825.0073	422.1169	831.5759
410.8704	2854.8186	421.6337	830.2712
411.0228	2880.0073	421.6307	828.9645
411.1752	2910.2324	421.5676	827.6599
411.3276	2837.9810	421.5701	826.3434
411.4800	2760.0322	422.0320	825.0270
411.6324	2891.7546	422.5409	823.7224
411.7848	2910.3591	422.5576	822.4177
411.9372	2845.0000	422.7435	821.0993
412.0896	2845.0063	423.3924	819.7829
412.2420	2870.8796	424.1425	818.4665
412.3944	2889.9893	424.9770	817.1638
412.5468	2846.2595	425.3134	815.8688
412.6992	2885.3872	425.2606	814.5778
412.8516	2934.9856	425.0695	813.2809
413.0040	2875.6230	425.0777	811.9958
413.1564	2867.8804	424.6660	810.7126
413.3088	2890.0120	424.0702	809.4196
413.4612	2938.5078	423.7398	808.1266
413.6136	2969.9858	423.4203	806.8474
413.7660	2911.8428	422.4586	805.5622
413.9184	2779.4856	421.6347	804.2653
414.0708	2720.0122	421.1406	802.9724
414.2232	2769.8687	420.4917	801.6774
414.3756	2743.6167	419.7214	800.3766
414.5280	2710.0396	419.2164	799.0876
414.6804	2871.7307	418.1651	797.7946
414.8328	2792.4763	416.9424	796.4880
414.9852	2694.9812	416.3362	795.1735
415.1376	2617.5571	416.0217	793.8415
415.2900	2851.0364	416.3521	792.5173
415.4424	2999.9575	416.4558	791.1989
415.5948	2825.7061	416.1952	789.8981
415.7472	2645.8638	415.1886	788.5915
415.8996	2600.0254	414.3417	787.2595
416.0520	2703.5437	414.4240	785.9216
416.2044	2882.7651	414.8899	784.5974
416.3568	2944.9775	414.7505	783.2829
416.5092	2853.3718	414.2368	781.9665
416.6616	2840.6909	413.6231	780.6345
416.8140	2855.0227	413.5985	779.2966
416.9664	2948.2603	413.9331	777.9548
417.1188	2989.9856	414.3210	776.6325
417.2712	2930.7317	414.0867	775.3161
417.4236	2855.9324	413.4677	773.9860
417.5760	2835.0010	413.4556	772.6442
417.7284	2838.5610	413.7617	771.3239
417.8808	2929.0088	413.3933	769.9977
418.0332	2964.9597	413.0535	768.6540
418.1856	2799.4861	413.5310	767.3141
418.3380	2742.2351	413.9637	765.9743
418.4904	2745.0322	414.3210	764.6345
418.6428	2876.4849	414.7514	763.2985
418.7952	2814.8652	415.2344	761.9899
418.9476	2775.0037	414.3089	760.6657
419.1000	2789.8333	414.1828	759.3259
419.2524	2746.5583	414.5722	757.9880
419.4048	2730.0332	415.0395	756.6481
419.5572	2865.4858	415.5954	755.3259
419.7096	2807.8669	415.4324	753.9938
419.8620	2774.9917	415.7247	752.6559
420.0144	2740.6309	416.3385	751.3161
420.1668	2764.5649	417.0529	749.9782
420.3192	2775.0273	417.8796	748.6618
420.4716	2887.3555	417.8417	747.3532
420.6240	2807.1172	417.2923	746.0114
420.7764	2774.9836	418.3667	744.6872
420.9288	2708.1890	418.7437	743.3610
421.0812	2970.5183	419.1952	742.0505
421.2336	3044.9543	419.0418	740.7556
421.3860	2857.7256	418.2401	739.4606
421.5384	2757.9343	417.1876	738.1677
421.6908	2745.0256	415.9676	736.8376
421.8432	2850.1272	416.2187	735.5173
421.9956	2858.7803	416.1147	734.2009
422.1480	2855.0039	415.8177	732.8845
422.3004	2871.3657	415.4518	731.5681
422.4528	2833.8103	415.0097	730.2321
422.6052	2825.0315	415.3417	728.9138
422.7576	2953.7351	415.1038	727.5778
422.9100	2892.3708	415.4667	726.2595
423.0624	2875.0154	415.2292	724.9411
423.2148	2938.1279	414.7767	723.6266
423.3672	2950.0208	414.2463	722.3102
423.5196	3034.8958	413.6664	720.9919
423.6720	2926.3699	412.9901	719.6774
423.8244	2904.9653	412.2120	718.3591
423.9768	2763.2908	411.3538	717.0270
424.1292	2930.0073	411.1892	715.6872
424.2816	2959.9692	411.1900	714.3493
424.4340	2833.7700	411.1422	713.0290
424.5864	2915.6284	410.2262	711.6911
424.7388	2929.9849	409.9486	710.3337
424.8912	2868.2502	410.5894	708.9958
425.0436	2868.8596	410.5632	707.6559
425.1960	2869.9946	410.4757	706.3161
425.3484	2847.6760	410.3639	704.9802
425.5008	2800.1863	410.2133	703.6403
425.6532	2795.0078	410.0197	702.3024
425.8056	2826.6504	409.7949	700.9645
425.9580	2802.7493	409.5588	699.6032
426.1104	2800.0291	410.2084	698.2634
426.2628	2918.9937	410.1434	696.9040
426.4152	2893.2493	410.8764	695.5641
426.5676	2890.0078	410.8580	694.2028
426.7200	2922.3843	411.7063	692.8649
426.8724	2831.9983	411.8010	691.5251
427.0248	2825.0276	411.8733	690.1872
427.1772	2937.4846	411.9387	688.8474
427.3296	2874.3740	412.0327	687.4880
427.4820	2870.0173	413.0313	686.1716
427.6344	2941.1084	412.3492	684.8337
427.7868	2873.5615	412.4265	683.4958
427.9392	2869.9929	412.5487	682.1325
428.0916	2841.2478	413.6730	680.8181
428.2440	2960.3762	413.0988	679.5212
428.3964	2965.0012	411.3512	678.2048
428.5488	2969.8301	410.2843	676.8903
428.7012	2882.2495	409.1179	675.5329
428.8536	2880.0251	409.6416	674.1931
429.0060	2982.9753	409.4270	672.8531
429.1584	2881.4998	409.1840	671.4724
429.3108	2879.9890	410.7299	670.1306
429.4632	2835.4077	410.6715	668.7946
429.6156	2969.5002	410.5634	667.4313
429.7680	2969.9780	411.3823	666.0952
429.9204	2880.0337	411.3576	664.7360
430.0728	2890.0000	412.3511	663.3962
430.2252	2889.8076	412.4935	662.0349
430.3776	2869.3005	413.6544	660.6970
430.5300	2820.0015	413.9564	659.3825
430.6824	2825.5667	413.3074	658.0681
430.8348	3098.1809	412.5526	656.7477
430.9872	2815.0005	411.8055	655.4235
431.1396	2816.5134	411.3590	654.0934
431.2920	2871.0425	410.9175	652.7575
431.4444	3044.9993	410.8246	651.4157
431.5968	3041.6055	410.7800	650.0817
431.7492	2961.9480	410.6760	648.7438
431.9016	3004.9988	410.5585	647.4020
432.0540	2999.4744	410.5051	646.0427
432.2064	2894.7332	411.3203	644.7048
432.3588	2890.0007	411.2702	643.3884
432.5112	2893.0110	410.3152	642.0524
432.6636	2938.4006	410.1334	640.7126
432.8160	2914.9998	409.9943	639.3532
432.9684	2914.2952	410.6827	638.0231
433.1208	2907.1943	410.1487	636.6774
433.2732	2934.9995	410.4443	635.3376
433.4256	2933.4004	410.3422	633.9997
433.5780	2909.1719	410.2502	632.6423
433.7304	2845.0000	410.9166	631.3220
433.8828	2845.0027	409.9089	629.9880
434.0352	2855.7754	409.5783	628.6677
434.1876	2959.9976	408.4803	627.3220
434.3400	2949.4807	408.4759	625.9938
434.4924	2870.0317	407.6437	624.6540
434.6448	2999.9978	407.1109	623.3161
434.7972	2991.1086	406.4888	621.9763
434.9496	2923.9763	405.8746	620.6188
435.1020	2954.9978	405.9649	619.2770
435.2544	2945.9836	405.3217	617.9157
435.4068	2878.7634	405.4489	616.5563
435.5592	2870.0015	405.5397	615.1950
435.7116	2875.8855	405.6568	613.8337
435.8640	2919.0063	405.8217	612.4724
436.0164	2944.9980	406.0244	611.1169
436.1688	2936.6179	406.0935	609.7731
436.3212	2908.0334	405.5962	608.3942
436.4736	3044.9941	406.4386	607.0466
436.6260	3020.9675	406.2126	605.6931
436.7784	2888.0667	406.0615	604.3395
436.9308	2905.0005	406.1268	602.9958
437.0832	2906.6179	405.5247	601.6345
437.2356	2942.0291	405.6624	600.2751
437.3880	3060.7266	405.7912	598.9196
437.5404	2964.9966	405.7756	597.5759
437.6928	2951.1116	405.1740	596.2126
437.8452	2895.6370	405.2686	594.8513
437.9976	2945.0000	405.5092	593.4802
438.1500	2944.9949	406.0846	592.1306
438.3024	2923.4949	405.7047	590.7731
438.4548	2830.0005	405.8543	589.4118
438.6072	2831.9487	406.0361	588.0505
438.7596	2878.2883	406.2544	586.6950
438.9120	3034.9956	406.3174	585.3532
439.0644	3016.7332	405.7988	583.9958
439.2168	2948.1123	405.7553	582.6520
439.3692	2959.9956	405.1365	581.2868
439.5216	2941.8684	405.4366	579.9157
439.6740	2915.0354	406.0899	578.5700
439.8264	3059.9946	405.5756	577.2106
439.9788	3037.6013	405.7189	575.8571
440.1312	2940.7339	405.6434	574.5114
440.2836	2875.0115	405.0571	573.1501
440.4360	2921.7786	405.1626	571.7927
440.5884	3038.2212	405.1559	570.4431
440.7408	2919.9963	404.7553	569.0915
440.8932	2905.4321	404.4043	567.7242
441.0456	2883.5176	404.6186	566.3454
441.1980	2954.9963	405.3433	564.9860
441.3504	2939.8062	405.4655	563.6247
441.5028	2914.2637	405.6134	562.2634
441.6552	2970.0012	405.7665	560.9020
441.8076	2975.2813	405.9490	559.5427
441.9600	2975.3027	406.1241	558.1813
442.1124	2935.0039	406.3610	556.8220
442.2648	2951.4441	406.6298	555.4587
442.4172	2978.4270	406.9495	554.0993
442.5696	2935.0051	407.2929	552.7399
442.7220	2956.2576	407.6466	551.3806
442.8744	2986.9851	408.0659	550.0251
443.0268	2925.6536	408.3076	548.6794
443.1792	2915.0066	408.1808	547.3259
443.3316	2941.7654	408.4253	545.9919
443.4840	3004.9941	407.7197	544.6716
443.6364	2980.7390	406.4864	543.3317
443.7888	2935.7161	405.8161	541.9880
443.9412	2924.3557	405.3385	540.6286
444.0936	2845.0085	405.4597	539.2653
444.2460	2879.7661	405.5713	537.9059
444.3984	2945.3701	405.7211	536.5505
444.5508	2925.0061	405.6024	535.2048
444.7032	2949.5696	405.1482	533.8513
444.8556	2978.5518	404.9148	532.4958
445.0080	2934.9890	404.6222	531.1227
445.1604	2889.4968	405.2402	529.7614
445.3128	2876.5364	405.3424	528.4059
445.4652	3024.9954	405.1644	527.0974
445.6176	3005.9368	402.8636	525.8278
445.7700	3003.2651	398.5446	524.4919
445.9224	3064.9922	396.5607	523.1208
446.0748	3032.8582	395.8921	521.7536
446.2272	2964.1829	394.9515	520.3844
446.3796	2945.0044	393.8943	519.0016
446.5320	2963.3130	393.3169	517.6188
446.6844	2965.3628	392.6525	516.2340
446.8368	2915.0005	391.8893	514.8512
446.9892	2916.8918	390.9998	513.4645
447.1416	2954.2637	390.1284	512.0660
447.2940	3009.9900	389.6088	510.6559
447.4464	2969.3579	389.4790	509.2340
447.5988	2899.1699	389.7821	507.8180
447.7512	2955.0244	390.0468	506.3981
447.9036	3054.9849	390.3109	504.9684
448.0560	2992.9797	391.0590	503.5661
448.2084	2910.0974	390.8570	502.1735
448.3608	2925.0034	390.1964	500.7653
448.5132	2939.3579	390.1928	499.3571
448.6656	2997.1379	390.0545	497.9665
448.8180	3049.9944	389.1722	496.5739
448.9704	3026.8682	388.2639	495.1696
449.1228	2999.2275	387.7729	493.7438
449.2752	2970.8638	387.9559	492.3044
449.4276	2924.9958	388.7986	490.8864
449.5800	2907.6296	388.9058	489.4704
449.7324	2926.5132	388.8754	488.0544
449.8848	2979.9897	388.9434	486.6579
450.0372	2937.8713	388.1625	485.2653
450.1896	2922.8865	387.1560	483.8590
450.3420	2970.0095	386.5070	482.4547
450.4944	3008.4907	385.7754	481.0485
450.6468	2970.4917	384.9123	479.6325
450.7992	2936.7690	384.3234	478.1969
450.9516	3014.9995	384.5452	476.7555
451.1040	3012.6582	384.8697	475.3278
451.2564	2988.8691	384.7695	473.9020
451.4088	2965.0164	384.6136	472.4625
451.5612	3031.7480	384.8708	471.0231
451.7136	3023.2327	385.2418	469.5973
451.8660	2951.9106	385.1841	468.1813
452.0184	2970.0017	384.6718	466.7516
452.1708	2977.3647	384.5142	465.3122
452.3232	2999.7849	384.8079	463.8746
452.4756	3014.9995	385.0994	462.4352
452.6280	3012.4939	385.4323	460.9977
452.7804	2987.3777	385.8376	459.5602
452.9328	2997.9453	386.3137	458.1305
453.0852	3030.0078	386.4471	456.7028
453.2376	2901.5051	386.5649	455.2750
453.3900	2922.0325	386.6917	453.8356
453.5424	3054.9712	387.2997	452.3981
453.6948	2937.2471	387.9536	450.9723
453.8472	2924.7708	388.2930	449.5426
453.9996	3010.0000	388.6713	448.1149
454.1520	3009.9949	389.0988	446.6754
454.3044	2988.5054	390.0788	445.2360
454.4568	3010.5085	391.1431	443.8083
454.6092	3044.9846	391.9384	442.3961
454.7616	2982.0920	392.3508	440.9782
454.9140	2847.4836	392.8993	439.5622
455.0664	2780.0286	393.4494	438.1696
455.2188	2897.0044	393.2022	436.7614
455.3712	2914.5012	393.4981	435.3473
455.5236	2919.7622	394.1268	433.9665
455.6760	2970.0049	393.4229	432.5817
455.8284	2989.9626	392.8609	431.1891
455.9808	2964.8677	392.4907	429.7946
456.1332	2935.0234	392.2034	428.3883
456.2856	3030.7407	392.2806	426.9821
456.4380	2992.2312	392.3772	425.5778
456.5904	2915.0085	392.4760	424.1852
456.7428	2950.3984	392.0358	422.7907
456.8952	3046.2480	391.6743	421.3844
457.0476	3038.3657	391.6599	419.9645
457.2000	3000.0066	392.2147	418.5368
457.3524	3027.1890	393.1849	417.1364
457.5048	3032.8730	393.2027	415.7399
457.6572	3024.9775	393.0511	414.3493
457.8096	2932.9963	392.6757	412.9665
457.9620	2918.1316	391.9226	411.5836
458.1144	2945.0122	391.0513	410.1715
458.2668	2994.8608	391.1674	408.7575
458.4192	2937.2402	391.4093	407.3532
458.5716	2897.5955	391.3348	405.9352
458.7240	2905.0225	391.8193	404.5192
458.8764	2997.3809	392.1504	403.1227
459.0288	3021.1836	391.9376	401.7301
459.1812	3004.9912	391.5410	400.3395
459.3336	2969.4456	390.7772	398.9606
459.4860	3002.0068	389.7176	397.5622
459.6384	3029.9912	389.0777	396.1559
459.7908	2993.8752	388.6879	394.7379
459.9432	2994.8149	388.8492	393.3239
460.0956	3004.9976	388.7419	391.9196
460.2480	2995.0044	388.3242	390.4977
460.4004	3013.4346	388.4010	389.0719
460.5528	3001.4348	388.7675	387.6442
460.7052	2990.0017	389.2225	386.2321
460.8576	2996.7917	389.1503	384.8258
461.0100	2976.0598	388.7641	383.4079
461.1624	2965.0068	388.9445	381.9782
461.3148	2992.6111	389.4147	380.5680
461.4672	2935.6396	389.2832	379.1501
461.6196	2995.5098	389.5112	377.7360
461.7720	3035.0027	389.4432	376.3004
461.9244	3045.5247	390.3250	374.8825
462.0768	2954.4905	390.6367	373.4626
462.2292	2915.0139	391.1140	372.0329
462.3816	2972.0151	391.8920	370.6169
462.5340	3034.4414	392.4428	369.1833
462.6864	3049.9912	393.5755	367.7692
462.8388	3013.8171	394.1965	366.3786
462.9912	3032.6646	393.9066	364.9645
463.1436	2939.1155	394.6281	363.5524
463.2960	2900.0171	395.2823	362.1481
463.4484	2969.9971	395.7746	360.7438
463.6008	2957.9968	396.3622	359.3376
463.7532	2945.0046	397.0290	357.9313
463.9056	2963.7166	397.8011	356.5270
464.0580	3082.5093	398.6751	355.1227
464.2104	3119.9585	399.6822	353.7321
464.3628	2949.7690	400.1571	352.3336
464.5152	3027.9897	401.1469	350.9274
464.6676	2985.9937	402.4804	349.5211
464.8200	2959.9963	404.0294	348.1247
464.9724	2944.5991	405.4524	346.7204
465.1248	2967.0645	407.3633	345.3239
465.2772	2975.0161	409.2708	343.9235
465.4296	3041.3872	411.6688	342.5172
465.5820	3091.3147	414.4909	341.0954
465.7344	3099.9971	418.4388	339.7008
465.8868	3088.1399	421.7966	338.2985
466.0392	3021.4844	425.9257	336.9137
466.1916	2957.1846	430.0932	335.5133
466.3440	2945.0010	435.3798	334.1090
466.4964	2949.0208	441.6472	332.7184
466.6488	2970.1575	448.0671	331.3551
466.8012	2974.9919	454.4962	330.0329
466.9536	2942.4546	460.0493	328.7341
467.1060	3012.5044	465.1693	327.4216
467.2584	3030.0132	471.7176	326.1403
467.4108	3083.5029	477.6561	324.9079
467.5632	3094.9614	482.1995	323.6852
467.7156	2937.2747	486.7762	322.4763
467.8680	3038.2747	491.1815	321.2868
468.0204	3064.9958	495.2962	320.1120
468.1728	3048.1868	499.0909	319.0124
468.3252	3044.9897	498.8874	317.9050
468.4776	3002.6855	499.0638	316.7917
468.6300	2995.0032	499.7792	315.6853
468.7824	3007.7974	500.1015	314.5808
468.9348	3010.0063	500.3185	313.4919
469.0872	3035.8030	499.6098	312.4040
469.2396	2996.8108	498.6587	311.3025
469.3920	2990.0276	498.5109	310.1989
469.5444	3103.1292	498.4768	309.0945
469.6968	3119.9690	498.4923	307.9802
469.8492	2992.8706	499.0941	306.8698
470.0016	2975.0259	499.6124	305.7702
470.1540	3081.0034	499.4846	304.6609
470.3064	3094.9902	499.8764	303.5437
470.4588	3054.9363	500.9867	302.4275
470.6112	3049.9792	502.1058	301.3161
470.7636	2964.9111	503.0119	300.2116
470.9160	3112.5044	503.7200	299.1218
471.0684	3129.9978	503.4875	298.0193
471.2208	3120.9373	504.1070	296.9314
471.3732	3119.9287	503.8587	295.8435
471.5256	2827.9932	503.5126	294.7722
471.6780	2800.0427	502.0819	293.6696
471.8304	2974.7537	502.4469	292.5652
471.9828	2990.0227	502.9967	291.4773
472.1352	3082.6267	502.6617	290.3777
472.2876	3089.9919	502.8727	289.3015
472.4400	3057.2822	501.7518	288.2136
472.5924	2933.2480	501.0590	287.1218
472.7448	2925.0300	500.6592	286.0066
472.8972	3047.6267	501.5985	284.9021
473.0496	3055.0117	502.0936	283.8142
473.2020	3102.5007	501.5748	282.7419
473.3544	3104.9766	499.8742	281.6550
473.5068	3009.2490	498.9266	280.5505
473.6592	3005.0105	498.9819	279.4304
473.8116	3048.3130	500.0459	278.3259
473.9640	3050.0332	500.2841	277.2370
474.1164	3185.6963	499.5313	276.1433
474.2688	2965.9985	498.9909	275.0446
474.4212	2959.9976	498.7047	273.9353
474.5736	2950.1875	499.0840	272.8191
474.7260	2950.0156	499.8459	271.7155
474.8784	3014.1252	500.0302	270.5954
475.0308	3015.0061	501.3473	269.4890
475.1832	3039.8438	501.8260	268.3786
475.3356	3039.9963	502.7141	267.2790
475.4880	3025.0269	502.9243	266.1595
475.6404	3135.0000	504.6028	265.0582
475.7928	3134.9756	505.5175	263.9745
475.9452	3035.0000	505.4138	262.9010
476.0976	3034.9854	504.6048	261.8340
476.2500	2975.0000	503.2357	260.7570
476.4024	2975.0073	502.3531	259.6725
476.5548	3005.0000	501.8475	258.5877
476.7072	3005.0330	501.2864	257.5032
476.8596	3140.0000	500.6284	256.4185
477.0120	3140.0024	499.8934	255.3182
477.1644	3150.0000	500.0709	254.2190
477.3168	3149.9890	500.2088	253.1355
477.4692	3104.9683	499.3302	252.0507
477.6216	2975.0000	498.4099	250.9385
477.7740	2974.9951	499.1437	249.8492
477.9264	2955.0000	498.4948	248.7647
478.0788	2955.0122	497.4382	247.6700
478.2312	3005.0000	496.9070	246.5807
478.3836	3005.0159	495.9390	245.4690
478.5360	3070.0000	496.2885	244.3622
478.6884	3070.0122	496.3696	243.2442
478.8408	3119.9683	497.1747	242.1320
478.9932	2990.0000	497.7324	241.0205
479.1456	2990.0354	498.3220	239.9250
479.2980	3135.0000	497.9662	238.8247
479.4504	3134.9841	497.8686	237.7245
479.6028	3070.0000	497.7569	236.6232
479.7552	3070.0061	497.6939	235.5230
479.9076	3095.0000	497.5576	234.4050
480.0600	3094.9805	498.5324	233.2880
480.2124	3015.0000	499.5835	232.1865
480.3648	3015.0024	499.7974	231.1027
480.5172	3025.0122	498.8773	229.9850
480.6696	3075.0000	500.0250	228.8680
480.8220	3075.0208	501.2893	227.7677
480.9744	3160.0000	501.6663	226.6675
481.1268	3159.9634	502.0972	225.5672
481.2792	3010.0000	502.5894	224.4770
481.4316	3010.0098	502.4991	223.3657
481.5840	3050.0000	503.7542	222.2447
481.7364	3049.9854	505.8021	221.1155
481.8888	2990.0745	508.6527	220.0152
482.0412	3295.0000	510.0816	218.9150
482.1936	3294.9524	511.7151	217.7805
482.3460	3100.0000	515.7316	216.6800
482.4984	3099.9731	518.1876	215.6030
482.6508	2989.9731	519.4408	214.5627
482.8032	2990.0500	518.3019	213.4947
482.9556	3195.0000	518.9578	212.4500
483.1080	3195.0049	518.0742	211.4273
483.2604	3215.0000	515.4510	210.4103
483.4128	3214.9304	512.0195	209.4097
483.5652	2930.0000	506.8281	208.3592
483.7176	2930.0415	504.6224	207.3255
483.8700	3100.0000	500.8931	206.2907
484.0224	3100.0171	496.7042	205.2570
484.1748	3170.0000	491.8439	204.2065
484.3272	3170.0024	487.4986	203.1220
484.4796	3180.0000	484.8709	202.0385
484.6320	3179.9585	481.8017	200.9215
484.7844	3010.0378	480.4634	199.7772
484.9368	3165.0000	480.6044	198.6380
485.0892	3164.9902	480.4650	197.5035
485.2416	3125.0000	480.0181	196.3362
485.3940	3124.9927	481.4445	195.2192
485.5464	3095.0000	480.0550	194.0857
485.6988	3095.0574	479.4879	192.9690
485.8512	3330.0085	477.8032	191.8355
486.0036	3365.0000	476.9149	190.6842
486.1560	3364.9426	476.9656	189.5342
486.3084	3130.0000	476.9493	188.3940
486.4608	3130.0342	476.3482	187.2492
486.6132	3270.0000	475.9314	186.0980
486.7656	3270.0195	475.8422	184.9035
486.9180	3349.9597	478.2043	183.7310
487.0704	3185.0000	479.6729	182.5692
