 154    926 C   2 H  4  49.5  49.5   14.99      197    10   110    50    26     6     5 6414
 154    926 C   2 H  4  59.5  59.5   15.10      229    10   120    74    19    10     6 6414
 154    926 C   2 H  4  69.5  69.5   15.19      193    10   105    59    19     6     4 6414
 154    926 C   2 H  4  79.5  79.5   15.30      206    10   115    50    27     6     8 6414
 154    926 C   2 H  4  89.5  89.5   15.40      224    10   123    54    29     7    11 6414
 154    926 C   2 H  4  99.5  99.5   15.49      224    10   123    65    21     6     9 6414
 154    926 C   2 H  4 109.5 109.5   15.60      201    10   118    58    18     2     5 6414
 154    926 C   2 H  4 119.5 119.5   15.69      251    10   151    67    23     7     3 6414
 154    926 C   2 H  4 129.5 129.5   15.80      231    10   131    67    21     2    10 6414
 154    926 C   2 H  4 139.5 139.5   15.90      213    10   122    56    24     5     6 6414
 154    926 C   2 H  5   9.5   9.5   16.09      209    10    99    75    23     5     7 6415
 154    926 C   2 H  5  20.1  20.1   16.20      227    10   131    57    27     6     6 6415
 154    926 C   2 H  5  29.5  29.5   16.30      223    10   138    47    22     5    11 6415
 154    926 C   2 H  5  39.5  39.5   16.40      235    10   127    60    32     6    10 6415
 154    926 C   2 H  5  49.5  49.5   16.50      232    10   119    74    31     3     5 6415
 154    926 C   2 H  5  59.5  59.5   16.59      286    10   140    86    35    11    14 6415
 154    926 C   2 H  5  69.5  69.5   16.69      273    10   151    69    40     8     5 6415
 154    926 C   2 H  5  79.5  79.5   16.80      234    10   131    63    25     9     6 6415
 154    926 C   2 H  5  89.5  89.5   16.90      256    10   134    79    27     8     8 6415
 154    926 C   2 H  5  99.5  99.5   17.00      267    10   154    69    26     6    12 6415
 154    926 C   2 H  5 109.5 109.5   17.09      240    10   133    79    19     4     5 6415
 154    926 C   2 H  5 119.5 119.5   17.19      244    10   137    66    25     5    11 6415
 154    926 C   2 H  5 129.5 129.5   17.30      214    10   113    69    22     4     6 6415
 154    926 C   2 H  5 139.5 139.5   17.40      249    10   152    60    29     3     5 6415
 154    926 C   2 H  6   9.5   9.5   17.59      229    10   126    61    25     8     9 6416
 154    926 C   2 H  6  20.0  20.0   17.70      243    10   139    60    31     6     7 6416
 154    926 C   2 H  6  29.5  29.5   17.80      230    10   132    60    25     7     6 6416
 154    926 C   2 H  6  39.5  39.5   17.90      232    10   137    72    15     2     6 6416
 154    926 C   2 H  6  49.5  49.5   18.00      233    10   139    53    30     6     5 6416
 154    926 C   2 H  6  59.5  59.5   18.09      250    10   140    61    32     4    13 6416
 154    926 C   2 H  6  69.5  69.5   18.19      182    10    99    56    18     1     8 6416
 154    926 C   2 H  6  79.5  79.5   18.30      190    10    96    57    24     5     8 6416
 154    926 C   2 H  6  89.5  89.5   18.40      199    10   108    54    24     9     4 6416
 154    926 C   2 H  6  99.5  99.5   18.50      156    10    83    46    17     1     9 6416
 154    926 C   2 H  6 109.5 109.5   18.59      184    10    97    55    25     3     4 6416
 154    926 C   2 H  6 119.5 119.5   18.69      245    10   131    74    21    10     9 6416
 154    926 C   2 H  6 129.5 129.5   18.80      224    10   107    72    33     5     7 6416
 154    926 C   2 H  6 139.5 139.5   18.90      236    10   122    77    26     2     9 6416
 154    926 C   2 H  7   9.5   9.5   19.09      244    10   124    81    32     2     5 6417
 154    926 C   2 H  7  19.5  19.5   19.19      217    10   128    58    19     2    10 6417
 154    926 C   2 H  7  29.5  29.5   19.30      227    10   133    56    22     7     9 6417
 154    926 C   2 H  7  39.5  39.5   19.40      233    10   130    64    25     5     9 6417
 154    926 C   2 H  7  49.5  49.5   19.50      223    10   136    51    21     3    12 6417
 154    926 C   2 H  7  59.5  59.5   19.59      203    10   126    43    22     4     8 6417
 154    926 C   3 H  1   9.5   9.5   19.59      195    10   102    58    26     5     4 6418
 154    926 C   3 H  1  20.0  20.0   19.70      226    10   114    67    34     5     6 6418
 154    926 C   3 H  1  29.5  29.5   19.80      255    10   148    72    25     4     6 6418
 154    926 C   3 H  1  39.5  39.5   19.90      238    10   122    73    31     7     5 6418
 154    926 C   3 H  1  49.5  49.5   20.00      267    10   152    73    28     9     5 6418
 154    926 C   3 H  1  59.5  59.5   20.09      245    10   140    66    28     7     4 6418
 154    926 C   3 H  1  69.5  69.5   20.19      213    10   119    61    25     3     5 6418
 154    926 C   3 H  1  79.5  79.5   20.30      152    10    85    39    16     3     9 6418
 154    926 C   3 H  1  89.5  89.5   20.40      182    10   100    54    21     2     5 6418
 154    926 C   3 H  1  99.5  99.5   20.50      200    10   113    58    19     4     6 6418
 154    926 C   3 H  1 109.5 109.5   20.59      199    10   115    52    22     4     6 6418
 154    926 C   3 H  1 119.5 119.5   20.69      209    10   110    67    22     4     6 6418
 154    926 C   3 H  1 129.5 129.5   20.80      181    10    99    50    25     3     4 6418
 154    926 C   3 H  1 139.5 139.5   20.90      248    10   146    66    26     2     8 6418
 154    926 C   3 H  2   9.5   9.5   21.09      252    10   134    73    31     8     6 6419
 154    926 C   3 H  2  20.0  20.0   21.20      214    10   124    54    25     5     6 6419
 154    926 C   3 H  2  29.5  29.5   21.30      202    10   111    59    20     6     6 6419
 154    926 C   3 H  2  39.5  39.5   21.40      204    10   109    54    28     5     8 6419
 154    926 C   3 H  2  49.5  49.5   21.50      207    10   115    54    26     4     8 6419
 154    926 C   3 H  2  59.5  59.5   21.59      197    10   109    54    18     4    12 6419
 154    926 C   3 H  2  69.5  69.5   21.69      208    10   113    61    25     4     5 6419
 154    926 C   3 H  2  79.5  79.5   21.80      220    10   124    64    17    10     5 6419
 154    926 C   3 H  2  89.5  89.5   21.90      229    10   123    74    18    10     4 6419
 154    926 C   3 H  2  99.5  99.5   22.00      267    10   152    64    36     9     6 6419
 154    926 C   3 H  2 109.5 109.5   22.09      256    10   141    71    29     6     9 6419
 154    926 C   3 H  2 119.5 119.5   22.19      267    10   143    77    34     5     8 6419
 154    926 C   3 H  2 129.5 129.5   22.30      274    10   155    64    29    12    14 6419
 154    926 C   3 H  2 139.5 139.5   22.40      292    10   180    68    28     7     9 6419
 154    926 C   3 H  3   9.5   9.5   22.59      239    10   142    63    18     6    10 6427
 154    926 C   3 H  3  20.0  20.0   22.70      237    10   124    63    31     5    14 6427
 154    926 C   3 H  3  29.5  29.5   22.80      245    10   143    65    26     4     7 6427
 154    926 C   3 H  3  39.5  39.5   22.90      198    10   103    61    24     3     7 6427
 154    926 C   3 H  3  49.5  49.5   23.00      159    10    89    43    16     2     9 6427
 154    926 C   3 H  3  59.5  59.5   23.09      169    10    97    47    15     5     5 6427
 154    926 C   3 H  3  69.5  69.5   23.19      228    10   128    70    20     3     7 6427
 154    926 C   3 H  3  79.5  79.5   23.30      243    10   129    76    30     6     2 6427
 154    926 C   3 H  3  89.5  89.5   23.40      313    10   181    92    28     4     8 6427
 154    926 C   3 H  3  99.5  99.5   23.50      267    10   150    74    31     3     9 6427
 154    926 C   3 H  3 109.5 109.5   23.59      270    10   147    77    30     5    11 6427
 154    926 C   3 H  3 119.5 119.5   23.69      243    10   135    70    31     2     5 6427
 154    926 C   3 H  3 129.5 129.5   23.80      275    10   162    74    29     3     7 6427
 154    926 C   3 H  3 139.5 139.5   23.90      269    10   157    72    20     9    11 6427
 154    926 C   3 H  4   9.5   9.5   24.09      233    10   126    68    28     4     7 6428
 154    926 C   3 H  4  20.0  20.0   24.20      232    10   116    75    28     8     5 6428
 154    926 C   3 H  4  29.5  29.5   24.30      234    10   126    68    24     8     8 6428
 154    926 C   3 H  4  39.5  39.5   24.40      213    10   118    65    16     5     9 6428
 154    926 C   3 H  4  49.5  49.5   24.50      226    10   141    59    17     6     3 6428
 154    926 C   3 H  4  59.5  59.5   24.59      229    10   115    75    23     5    11 6428
 154    926 C   3 H  4  69.5  69.5   24.69      225    10   131    53    30     3     8 6428
 154    926 C   3 H  4  79.5  79.5   24.80      187    10   106    51    24     1     5 6428
 154    926 C   3 H  4  89.5  89.5   24.90      276    10   158    73    22    10    13 6428
 154    926 C   3 H  4  99.5  99.5   25.00      228    10   136    64    22     1     5 6428
 154    926 C   3 H  4 109.5 109.5   25.09      217    10   116    65    21     7     8 6428
 154    926 C   3 H  4 119.5 119.5   25.19      177    10    96    54    23     0     4 6428
 154    926 C   3 H  4 129.5 129.5   25.30      213    10   121    57    23     8     4 6428
 154    926 C   3 H  4 139.5 139.5   25.40      232    10   141    53    24     2    12 6428
 154    926 C   3 H  5   9.5   9.5   25.59      245    10   142    59    32     5     7 6429
 154    926 C   3 H  5  20.0  20.0   25.70      264    10   144    71    36     6     7 6429
 154    926 C   3 H  5  29.5  29.5   25.80      244    10   141    64    27     9     3 6429
 154    926 C   3 H  5  39.5  39.5   25.90      247    10   126    74    30     6    11 6429
 154    926 C   3 H  5  49.5  49.5   26.00      254    10   142    77    23     6     6 6429
 154    926 C   3 H  5  59.5  59.5   26.09      251    10   141    77    20     8     5 6429
 154    926 C   3 H  5  69.5  69.5   26.19      244    10   139    65    20    10    10 6429
 154    926 C   3 H  5  79.5  79.5   26.30      261    10   145    79    21     7     9 6429
 154    926 C   3 H  5  89.5  89.5   26.40      230    10   123    61    30     5    11 6429
 154    926 C   3 H  5  99.5  99.5   26.50      202    10   120    57    20     4     1 6429
 154    926 C   3 H  5 109.5 109.5   26.59      205    10   106    59    25    10     5 6429
 154    926 C   3 H  5 119.5 119.5   26.69      209    10   113    65    13    12     6 6429
 154    926 C   3 H  5 129.5 129.5   26.80      238    10   146    52    29     3     8 6429
 154    926 C   3 H  5 139.5 139.5   26.90      290    10   186    64    30     4     6 6429
 154    926 C   3 H  6   9.5   9.5   27.09      213    10   125    61    21     1     5 6430
 154    926 C   3 H  6  20.0  20.0   27.20      247    10   144    68    23     4     8 6430
 154    926 C   3 H  6  29.5  29.5   27.30      267    10   172    61    23     5     6 6430
 154    926 C   3 H  6  39.5  39.5   27.40      263    10   152    65    34     5     7 6430
 154    926 C   3 H  6  49.5  49.5   27.50      255    10   145    72    22     7     9 6430
 154    926 C   3 H  6  59.5  59.5   27.59      267    10   153    71    27     6    10 6430
 154    926 C   3 H  6  69.5  69.5   27.69      254    10   132    82    26     5     9 6430
 154    926 C   3 H  6  79.5  79.5   27.80      229    10   139    52    30     5     3 6430
 154    926 C   3 H  6  89.5  89.5   27.90      217    10   115    64    22     9     7 6430
 154    926 C   3 H  6  99.5  99.5   28.00      195    10   124    45    18     3     5 6430
 154    926 C   3 H  6 109.5 109.5   28.09      178    10    97    48    26     6     1 6430
 154    926 C   3 H  6 119.5 119.5   28.19      155    10    94    42    12     4     3 6430
 154    926 C   3 H  6 129.5 129.5   28.30      198    10   113    53    17    10     5 6430
 154    926 C   3 H  6 139.5 139.5   28.40      234    10   142    50    25     8     9 6430
 154    926 C   3 H  7   9.5   9.5   28.59      174    10    93    49    22     5     5 6438
 154    926 C   3 H  7  19.5  19.5   28.69      227    10   127    63    25     7     5 6438
 154    926 C   3 H  7  29.5  29.5   28.80      213    10   119    55    26     7     6 6438
 154    926 C   3 H  7  39.5  39.5   28.90      237    10   145    64    17     2     9 6438
 154    926 C   4 H  1   9.5   9.5   29.09      221    10   121    62    27     3     8 6446
 154    926 C   4 H  1  19.5  19.5   29.19      239    10   136    68    20     7     8 6446
 154    926 C   4 H  1  29.5  29.5   29.30      242    10   124    76    30     5     7 6446
 154    926 C   4 H  1  39.5  39.5   29.40      194    10   114    49    24     3     4 6446
 154    926 C   4 H  1  49.5  49.5   29.50      193    10   118    42    19     7     7 6446
 154    926 C   4 H  1  59.5  59.5   29.59      178    10   105    43    21     3     6 6446
 154    926 C   4 H  1  69.5  69.5   29.69      215    10   129    55    20     2     9 6446
 154    926 C   4 H  1  79.5  79.5   29.80      171    10    87    59    18     4     3 6446
 154    926 C   4 H  1  89.5  89.5   29.90      205    10   111    55    30     7     2 6446
 154    926 C   4 H  1  99.5  99.5   30.00      217    10   109    75    22     4     7 6446
 154    926 C   4 H  1 109.5 109.5   30.09      207    10   118    63    22     1     3 6446
 154    926 C   4 H  1 119.5 119.5   30.19      181    10    96    54    19     5     7 6446
 154    926 C   4 H  1 129.5 129.5   30.30      213    10   110    73    18     2    10 6446
 154    926 C   4 H  1 139.5 139.5   30.40      209    10   115    66    16     4     8 6446
 154    926 C   4 H  2   9.5   9.5   30.59      242    10   147    55    23     8     9 6447
 154    926 C   4 H  2  19.5  19.5   30.69      254    10   132    77    35     2     8 6447
 154    926 C   4 H  2  29.5  29.5   30.80      236    10   134    73    19     3     7 6447
 154    926 C   4 H  2  39.5  39.5   30.90      200    10   119    59    17     1     4 6447
