 154    926 B   2 H  2 100.5 100.5    9.51    25.0    25.0 5926
 154    926 B   2 H  2 103.5 103.5    9.53    26.0    26.0 5926
 154    926 B   2 H  2 106.7 106.7    9.57    25.0    25.0 5926
 154    926 B   2 H  2 109.7 109.7    9.60    27.0    27.0 5926
 154    926 B   2 H  2 112.7 112.7    9.63    26.0    26.0 5926
 154    926 B   2 H  2 115.7 115.7    9.66    21.0    21.0 5926
 154    926 B   2 H  2 118.7 118.7    9.69    19.0    19.0 5926
 154    926 B   2 H  2 121.5 121.5    9.72    18.0    18.0 5926
 154    926 B   2 H  2 124.5 124.5    9.74    19.0    19.0 5926
 154    926 B   2 H  2 127.7 127.7    9.78    15.0    15.0 5926
 154    926 B   2 H  2 130.5 130.5    9.81    17.0    17.0 5926
 154    926 B   2 H  2 133.5 133.5    9.84    17.0    17.0 5926
 154    926 B   2 H  2 137.0 137.0    9.87    15.0    15.0 5926
 154    926 B   2 H  2 139.5 139.5    9.90    17.0    17.0 5926
 154    926 B   2 H  2 142.7 142.7    9.93    15.0    15.0 5926
 154    926 B   2 H  2 145.5 145.5    9.95    16.0    16.0 5926
 154    926 B   2 H  2 148.5 148.5    9.98    11.0    11.0 5926
 154    926 B   2 H  3   1.6   1.6   10.02    17.0    17.0 5927
 154    926 B   2 H  3   4.5   4.5   10.05    22.0    22.0 5927
 154    926 B   2 H  3   7.5   7.5   10.07    23.0    23.0 5927
 154    926 B   2 H  3  10.5  10.5   10.10    23.0    23.0 5927
 154    926 B   2 H  3  13.5  13.5   10.14    24.0    24.0 5927
 154    926 B   2 H  3  16.6  16.6   10.17    24.0    24.0 5927
 154    926 B   2 H  3  19.6  19.6   10.20    20.0    20.0 5927
 154    926 B   2 H  3  22.6  22.6   10.23    21.0    21.0 5927
 154    926 B   2 H  3  25.5  25.5   10.26    23.0    23.0 5927
 154    926 B   2 H  3  28.5  28.5   10.28    24.0    24.0 5927
 154    926 B   2 H  3  31.5  31.5   10.31    26.0    26.0 5927
 154    926 B   2 H  3  34.5  34.5   10.35    29.0    29.0 5927
 154    926 B   2 H  3  37.5  37.5   10.38    27.0    27.0 5927
 154    926 B   2 H  3  40.5  40.5   10.40    24.0    24.0 5927
 154    926 B   2 H  3  43.6  43.6   10.44    24.0    24.0 5927
 154    926 B   2 H  3  46.5  46.5   10.47    24.0    24.0 5927
 154    926 B   2 H  3  49.6  49.6   10.50    22.0    22.0 5927
 154    926 B   2 H  3  52.6  52.6   10.53    23.0    23.0 5927
 154    926 B   2 H  3  55.5  55.5   10.56    24.0    24.0 5927
 154    926 B   2 H  3  58.6  58.6   10.59    26.0    26.0 5927
 154    926 B   2 H  3  61.5  61.5   10.61    26.0    26.0 5927
 154    926 B   2 H  3  64.5  64.5   10.65    27.0    27.0 5927
 154    926 B   2 H  3  67.5  67.5   10.68    24.0    24.0 5927
 154    926 B   2 H  3  70.7  70.7   10.71    17.0    17.0 5927
 154    926 B   2 H  3  73.7  73.7   10.74    19.0    19.0 5927
 154    926 B   2 H  3  76.5  76.5   10.77    19.0    19.0 5927
 154    926 B   2 H  3  79.6  79.6   10.80    17.0    17.0 5927
 154    926 B   2 H  3  82.7  82.7   10.83    17.0    17.0 5927
 154    926 B   2 H  3  85.6  85.6   10.86    16.0    16.0 5927
 154    926 B   2 H  3  88.5  88.5   10.89    20.0    20.0 5927
 154    926 B   2 H  3  91.5  91.5   10.91    22.0    22.0 5927
 154    926 B   2 H  3  94.7  94.7   10.95    18.0    18.0 5927
 154    926 B   2 H  3  97.5  97.5   10.98    19.0    19.0 5927
 154    926 B   2 H  3 100.6 100.6   11.01    21.0    21.0 5927
 154    926 B   2 H  3 103.5 103.5   11.03    21.0    21.0 5927
 154    926 B   2 H  3 106.7 106.7   11.07    19.0    19.0 5927
 154    926 B   2 H  3 109.5 109.5   11.10    16.0    16.0 5927
 154    926 B   2 H  3 112.6 112.6   11.13    18.0    18.0 5927
 154    926 B   2 H  3 115.6 115.6   11.16    16.0    16.0 5927
 154    926 B   2 H  3 118.6 118.6   11.19    11.0    11.0 5927
 154    926 B   2 H  3 121.6 121.6   11.22    12.0    12.0 5927
 154    926 B   2 H  3 124.7 124.7   11.25    13.0    13.0 5927
 154    926 B   2 H  3 127.6 127.6   11.28    12.0    12.0 5927
 154    926 B   2 H  3 130.5 130.5   11.31    11.0    11.0 5927
 154    926 B   2 H  3 133.5 133.5   11.34    11.0    11.0 5927
 154    926 B   2 H  3 137.0 137.0   11.37     9.0     9.0 5927
 154    926 B   2 H  3 139.6 139.6   11.40    10.0    10.0 5927
 154    926 B   2 H  3 142.5 142.5   11.43     9.0     9.0 5927
 154    926 B   2 H  3 145.5 145.5   11.45    10.0    10.0 5927
 154    926 B   2 H  4   1.7   1.7   11.52    12.0    12.0 5928
 154    926 B   2 H  4   4.5   4.5   11.55    15.0    15.0 5928
 154    926 B   2 H  4   7.5   7.5   11.57    19.0    19.0 5928
 154    926 B   2 H  4  10.6  10.6   11.61    22.0    22.0 5928
 154    926 B   2 H  4  13.5  13.5   11.64    23.0    23.0 5928
 154    926 B   2 H  4  16.5  16.5   11.66    23.0    23.0 5928
 154    926 B   2 H  4  19.5  19.5   11.69    24.0    24.0 5928
 154    926 B   2 H  4  22.5  22.5   11.73    25.0    25.0 5928
 154    926 B   2 H  4  25.7  25.7   11.76    25.0    25.0 5928
 154    926 B   2 H  4  28.5  28.5   11.78    23.0    23.0 5928
 154    926 B   2 H  4  31.5  31.5   11.81    23.0    23.0 5928
 154    926 B   2 H  4  34.5  34.5   11.85    22.0    22.0 5928
 154    926 B   2 H  4  37.7  37.7   11.88    24.0    24.0 5928
 154    926 B   2 H  4  40.7  40.7   11.91    22.0    22.0 5928
 154    926 B   2 H  4  43.5  43.5   11.94    18.0    18.0 5928
 154    926 B   2 H  4  46.6  46.6   11.97    21.0    21.0 5928
 154    926 B   2 H  4  49.5  49.5   11.99    18.0    18.0 5928
 154    926 B   2 H  4  52.6  52.6   12.03    22.0    22.0 5928
