 154    926 A   2 H  5  84.5  84.5   10.85    28.0    28.0 5655
 154    926 A   2 H  5  89.5  89.5   10.90    28.0    28.0 5655
 154    926 A   2 H  5  94.5  94.5   10.94    25.0    25.0 5655
 154    926 A   2 H  5  99.5  99.5   10.99    23.0    23.0 5655
 154    926 A   2 H  5 104.5 104.5   11.05    24.0    24.0 5655
 154    926 A   2 H  5 109.5 109.5   11.10    23.0    23.0 5655
 154    926 A   2 H  5 114.7 114.7   11.15    22.0    22.0 5655
 154    926 A   2 H  5 119.5 119.5   11.19    19.0    19.0 5655
 154    926 A   2 H  5 124.5 124.5   11.24    22.0    22.0 5655
 154    926 A   2 H  5 129.5 129.5   11.30    21.0    21.0 5655
 154    926 A   2 H  5 134.5 134.5   11.35    20.0    20.0 5655
 154    926 A   2 H  5 139.6 139.6   11.40    20.0    20.0 5655
 154    926 A   2 H  5 144.5 144.5   11.44    19.0    19.0 5655
 154    926 A   2 H  6   4.5   4.5   11.55    21.0    21.0 5656
 154    926 A   2 H  6   9.5   9.5   11.60    21.0    21.0 5656
 154    926 A   2 H  6  14.6  14.6   11.65    20.0    20.0 5656
 154    926 A   2 H  6  19.5  19.5   11.69    23.0    23.0 5656
 154    926 A   2 H  6  24.6  24.6   11.75    22.0    22.0 5656
 154    926 A   2 H  6  29.6  29.6   11.80    21.0    21.0 5656
 154    926 A   2 H  6  34.5  34.5   11.85    27.0    27.0 5656
 154    926 A   2 H  6  39.6  39.6   11.90    22.0    22.0 5656
 154    926 A   2 H  6  44.5  44.5   11.94    22.0    22.0 5656
 154    926 A   2 H  6  49.5  49.5   11.99    22.0    22.0 5656
 154    926 A   2 H  6  54.5  54.5   12.05    21.0    21.0 5656
 154    926 A   2 H  6  59.5  59.5   12.10    22.0    22.0 5656
 154    926 A   2 H  6  64.7  64.7   12.15    21.0    21.0 5656
 154    926 A   2 H  6  69.5  69.5   12.19    20.0    20.0 5656
 154    926 A   2 H  6  74.5  74.5   12.24    22.0    22.0 5656
 154    926 A   2 H  6  79.5  79.5   12.30    26.0    26.0 5656
 154    926 A   2 H  6  84.5  84.5   12.35    20.0    20.0 5656
 154    926 A   2 H  6  89.6  89.6   12.40    18.0    18.0 5656
 154    926 A   2 H  6  94.5  94.5   12.44    17.0    17.0 5656
 154    926 A   2 H  6  99.6  99.6   12.50    18.0    18.0 5656
 154    926 A   2 H  6 104.5 104.5   12.55    17.0    17.0 5656
 154    926 A   2 H  6 109.5 109.5   12.60    20.0    20.0 5656
 154    926 A   2 H  6 114.6 114.6   12.65    18.0    18.0 5656
 154    926 A   2 H  6 119.5 119.5   12.69    21.0    21.0 5656
 154    926 A   2 H  6 124.5 124.5   12.74    21.0    21.0 5656
 154    926 A   2 H  6 129.5 129.5   12.80    25.0    25.0 5656
 154    926 A   2 H  6 134.5 134.5   12.85    26.0    26.0 5656
 154    926 A   2 H  6 139.5 139.5   12.90    24.0    24.0 5656
 154    926 A   2 H  6 144.5 144.5   12.94    18.0    18.0 5656
 154    926 A   2 H  7   4.5   4.5   13.05    15.0    15.0 5658
 154    926 A   2 H  7   9.6   9.6   13.10     9.0     9.0 5658
 154    926 A   2 H  7  14.7  14.7   13.15     7.0     7.0 5658
 154    926 A   2 H  7  19.6  19.6   13.20     8.0     8.0 5658
 154    926 A   2 H  7  24.5  24.5   13.24     7.0     7.0 5658
 154    926 A   2 H  7  29.6  29.6   13.30     9.0     9.0 5658
 154    926 A   2 H  7  34.5  34.5   13.35    11.0    11.0 5658
 154    926 A   2 H  7  39.7  39.7   13.40    13.0    13.0 5658
 154    926 A   2 H  7  44.7  44.7   13.45    10.0    10.0 5658
 154    926 A   3 H  1   4.5   4.5   13.55    14.0    14.0 5659
 154    926 A   3 H  1   9.6   9.6   13.60    16.0    16.0 5659
 154    926 A   3 H  1  14.5  14.5   13.65    14.0    14.0 5659
 154    926 A   3 H  1  19.5  19.5   13.69    17.0    17.0 5659
 154    926 A   3 H  1  24.5  24.5   13.74    19.0    19.0 5659
 154    926 A   3 H  1  29.7  29.7   13.80    22.0    22.0 5659
 154    926 A   3 H  1  34.5  34.5   13.85    20.0    20.0 5659
 154    926 A   3 H  1  39.5  39.5   13.90    19.0    19.0 5659
 154    926 A   3 H  1  44.6  44.6   13.95    19.0    19.0 5659
 154    926 A   3 H  1  49.5  49.5   13.99    17.0    17.0 5659
 154    926 A   3 H  1  54.5  54.5   14.05    18.0    18.0 5659
 154    926 A   3 H  1  59.5  59.5   14.10    14.0    14.0 5659
 154    926 A   3 H  1  64.5  64.5   14.15    19.0    19.0 5659
 154    926 A   3 H  1  69.5  69.5   14.19    15.0    15.0 5659
 154    926 A   3 H  1  74.6  74.6   14.25    18.0    18.0 5659
 154    926 A   3 H  1  79.5  79.5   14.30    19.0    19.0 5659
 154    926 A   3 H  1  84.5  84.5   14.35    13.0    13.0 5659
 154    926 A   3 H  1  89.5  89.5   14.40    13.0    13.0 5659
 154    926 A   3 H  1  94.6  94.6   14.45    11.0    11.0 5659
 154    926 A   3 H  1  99.6  99.6   14.50    15.0    15.0 5659
 154    926 A   3 H  1 104.6 104.6   14.55    13.0    13.0 5659
 154    926 A   3 H  1 109.6 109.6   14.60    15.0    15.0 5659
 154    926 A   3 H  1 114.5 114.5   14.65    17.0    17.0 5659
 154    926 A   3 H  1 119.5 119.5   14.69    18.0    18.0 5659
